cabang,place_name,tanggal,ulasan,rating,sent_people,sent_physical_evidence,sent_place,sent_price,sent_process,sent_product,sent_promotion
1,Kopi Nako Cinere,setahun lalu,Tempat oke dan toilet bersih,4,0,1,0,0,0,0,0
1,Kopi Nako Cinere,4 bulan lalu,Suasana yang nyaman di tengah keramaian ❤️,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,2 tahun lalu,"Kurang worth it kalo buat ngobrol karna bener2 pinggir jalan dan suka ada pengamen atau SPG rokok, menu makanannya kurang bervariasi kalo buat ngumpul. Kesini cuma kalo lagi kepengen ngopi aja",4,0,0,-1,-1,0,-1,0
1,Kopi Nako Cinere,3 tahun lalu,"Oke lah buat nongkrong,
Kopinya juga enak.
Kopi susunya enak, rosela tehnya jg recomended
Mau bintang 5 tp kurang dikit.
Blm nemu black coffee yg mantap,..",4,0,0,0,0,0,1,0
1,Kopi Nako Cinere,10 bulan lalu,"Minumannya enaak, pelayanannya bagus
worth it buat repurchase <3",5,0,0,0,1,1,1,0
1,Kopi Nako Cinere,8 bulan lalu,Mantab betul minuman kopi nakonga dll,5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,4 tahun lalu,"Tempatnya enak. Di lingkungan bengkel mobil.

Malem minggu nyoba kesini, sampe jam 9 malem ehhh udah tutup. Sayang bgt, ya krn pandemi yaa. Ntar kalo bs nyobain kopi dll nya br direview ulang kali yaa",5,0,1,0,0,-1,0,0
1,Kopi Nako Cinere,setahun lalu,Tempat ngopi yang enak buat nunggu kalau lagi servis. Makanan oke pelayanan ramah.,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,8 bulan lalu,"Kopinya enak, tempatnya nyaman. Staff ramah🥰",5,1,1,0,0,0,1,0
1,Kopi Nako Cinere,9 bulan lalu,Makasih mas rizky atas servicenya👍,5,0,0,0,0,1,0,0
1,Kopi Nako Cinere,10 bulan lalu,"Tempatnya Luas, dan nyaman
Pelayanan bintang kejora
Kopinya nampol",5,0,1,0,0,1,1,0
1,Kopi Nako Cinere,9 bulan lalu,"Enak dan nyaman,kak Fauzulnya  ramah ,succes slalu kopi nako",5,1,1,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,Kali ini nemu kopi yg pas sesuai kepribadian. Creamy tp pahitnya msh dominan 😎,5,0,0,0,0,0,-1,0
1,Kopi Nako Cinere,setahun lalu,"selalu kesini, gak pernah ngecewain",5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,3 tahun lalu,"Untuk karyawan cofee, jgn kensel orderan driver gojek jika sudah di terima, berpengaruh ke driver ojek tersebut, bisa tidak dapat order lagi, jika memang tidak siap, lebih baik di lewati saja ordernya",2,0,0,0,0,-1,0,0
1,Kopi Nako Cinere,6 bulan lalu,baguss dan nyaman bgt buat nongkrong,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,11 bulan lalu,"mantap, tempat fav nongkrong disini. nyaman deh pokoknya",5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,2 tahun lalu,"Tertera buka pk 08, ternyata buka pk 08.30. menunggu selama 10 menit.  Mau Bayar cash diminta pake aplikasi karena tidak ada kembalian.. NOT RECOMMENDED!!",1,0,0,0,0,-1,0,0
1,Kopi Nako Cinere,11 bulan lalu,Kopi dan makanan nya bikin nagih,5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,3 tahun lalu,Baru pertama kali ke sini padahal tiap saat sering lewat. Nyobain Avocado Latte. So yummy. Lokasi strategis sejajar SPBU Pertamina plus bisa sekalian cuci mobil (bila perlu). 🙏😊💪 …,5,0,0,1,0,0,1,0
1,Kopi Nako Cinere,5 bulan lalu,"Lokasi nyaman, pelayanan ramah",5,1,0,1,0,0,0,0
1,Kopi Nako Cinere,10 bulan lalu,"Nako Durennya favorit. Kopi susu nya enak, tempatnya juga nyaman ✌️",5,0,1,0,0,0,1,0
1,Kopi Nako Cinere,5 bulan lalu,tempat dan kopi nya enak,5,0,1,0,0,0,1,0
1,Kopi Nako Cinere,4 bulan lalu,Tempat bersih nyaman dan ramah,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,6 bulan lalu,"Enak kopinya, enak makanannya.",5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,setahun lalu,pelayanannya bagus. rasanya juga enaakk,5,0,0,0,0,1,1,0
1,Kopi Nako Cinere,4 tahun lalu,Bagus cozy buat nongkrong ringan,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,Saya pesan via grabfood 30 Maret 14.30. Susu basi. After taste nya sangat tidak enak.,1,0,0,0,0,0,-1,0
1,Kopi Nako Cinere,5 tahun lalu,"Kopinya yang recommend kahlua coffee, enak bngt. Oia ini gak pake alcohol sich, Cuma tempatnya aja yang sempit dan kalo hujan jadi gak bisa duduk di area luarnya.",4,0,-1,0,0,0,1,0
1,Kopi Nako Cinere,10 bulan lalu,Menu ga ada masih aja di pajang karyawan nya ga gesit lebay,1,0,0,0,0,-1,0,0
1,Kopi Nako Cinere,4 bulan lalu,tempatnya nyaman bgt👍🏻,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,3 tahun lalu,"Lokasinya mudah dicari, tinggal cari di internet langsung ketemu. Ada ruangan indoor dan juga outdoor. Tempatnya nyaman. Pemesanan dilakukan di luar jika anda ingin memilih tempat outdoor.",5,0,1,1,0,0,0,0
1,Kopi Nako Cinere,9 bulan lalu,"Pelayanan ramah bgt dr ka melisa, tempatnya asik",5,1,1,0,0,0,0,0
1,Kopi Nako Cinere,5 tahun lalu,"Bagus tmptnya ,baru buka bbrpa hari . Tadinya cuma lewat dan coba mau beli kopi nya . Kasirnya baik lgsg nawarin promo buy 1 get 1 👍🏼 …",5,1,1,0,0,0,0,1
1,Kopi Nako Cinere,4 tahun lalu,Tempatnya minimalis tapi cukup cozy. Cukup memanjakan para pemilik mobil yang lagi cuci mobil bisa mampir sejenak meneguk segelas kopi.,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,11 bulan lalu,Selalu suka kopi dan es coklatnya… mantep deh,5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,6 bulan lalu,"Tempatnya enak, kk'nya juga baik ramah",5,1,0,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,"Pelayanannya ramah, makanan & minuman enak, ambience cafenya juara 🫶🫶",5,0,1,0,0,0,1,0
1,Kopi Nako Cinere,setahun lalu,tempatnya nyaman buat nongkronggg,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,"Saya suka suasananya, kopinya enak, dan pegawainya ramah2.",5,1,1,0,0,0,1,0
1,Kopi Nako Cinere,6 bulan lalu,enak bgt suasananya syahduu!🤗,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,11 bulan lalu,"Lelet pelayanannya, promo cuma gimmick selalu bilangnya udah ganti promonya",3,0,0,0,0,-1,0,-1
1,Kopi Nako Cinere,setahun lalu,"Kopi nya always enak,, ada cemilan juga nyambi nongkrong nyambi nunggu carwashh💜💜",5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,10 bulan lalu,pelayanan ramah dn bagus,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,Kopinya enakkkkk🫶🏻,5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,3 tahun lalu,lahan parkir lega.. klo malem disini enak rileks,5,0,1,1,0,0,0,0
1,Kopi Nako Cinere,4 tahun lalu,"posisinya yg pas betul utk relax baik wkt singkat atau nunggu sesuatu gitu , ok , kalau mngkin tambah menu nya aja tapi ringkas gk ribet",5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,9 bulan lalu,enak banget,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,4 tahun lalu,Dari segi taste bisa mengobati rindu akan taste yg dibogor hehehe dan klo blh bisa diperluas sedikit lg kk tempatnya,5,0,-1,0,0,0,1,0
1,Kopi Nako Cinere,2 bulan lalu,Pelayanan gooddd🤗,5,0,0,0,0,1,0,0
1,Kopi Nako Cinere,3 tahun lalu,Mampir beli kopi kalo ngantuk pas berangkat ke kantor,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,4 tahun lalu,Ramuan nya mantaff .tempatnya bagus jg bt foto2,4,0,1,0,0,0,1,0
1,Kopi Nako Cinere,4 tahun lalu,Kopi tuku tetangga aku suka.. Tp sayang blm ada cabang d kalibata. Jd klo beli harus k cinere karang tengah. Sm d tebet.,5,0,0,-1,0,0,1,0
1,Kopi Nako Cinere,setahun lalu,Teman nya sangat nyaman,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,5 bulan lalu,Suasana Hype dikala senja macet,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,11 bulan lalu,"tempatnya enjoyy buat nongkrong,,barista nya juga ramah ramah",5,1,1,0,0,0,0,0
1,Kopi Nako Cinere,2 tahun lalu,Selalu kesini kalo sambil nunggu cuci mobil. Musiknya kenceng banget. Padahal ruangannya kecil,3,0,-1,0,0,0,0,0
1,Kopi Nako Cinere,2 tahun lalu,"Good👍🏻
But saran dari I, menu makanannya lebih di inovasikan lagi, seperti di nako alam sutera. Terimakasih.",4,0,0,0,0,0,1,0
1,Kopi Nako Cinere,3 tahun lalu,"Tempatnya kecil, mengambil space parkiran bengkel. Oke untuk take away saja, musiknya kekencengan, bikin pusing.",3,0,-1,-1,0,0,0,0
1,Kopi Nako Cinere,10 bulan lalu,"tempatnya nyaman rekomendasi dehh
pelayanan dari ka fauzul",5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,3 bulan lalu,mantap sekali,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,2 tahun lalu,"Lokasi strategis dipinggir jalan, parkiran lega, dan kalau untuk urusan kopinya dan makanannya tidak diragukan lagi",5,0,0,1,0,0,1,0
1,Kopi Nako Cinere,7 bulan lalu,"Sangat nyaman, para pegawai ramah""",5,1,1,0,0,0,0,0
1,Kopi Nako Cinere,10 bulan lalu,Suasananya enak dan dilayani oleh adminnya mas Fauzul melayani kami dengan ramah,5,1,1,0,0,0,0,0
1,Kopi Nako Cinere,10 bulan lalu,"tempat ngopi asyik di cinere, kopinya endeuzzz",5,0,1,0,0,0,1,0
1,Kopi Nako Cinere,setahun lalu,Tempatnya cozy seru. Perlu nyoba ke kopi nako cinere,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,10 bulan lalu,"suasana nyaman rasa kopi pas
azis",5,0,1,0,0,0,1,0
1,Kopi Nako Cinere,setahun lalu,Suasananya nyaman pelayanannya juga baik orangnya...minumannya juga enak,5,1,1,0,0,0,1,0
1,Kopi Nako Cinere,10 bulan lalu,"tempatnya nyaman adem, pelayanannya ramah",5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,11 bulan lalu,Enak makanan nya kopinya juga es krim gratis,5,0,0,0,0,0,1,1
1,Kopi Nako Cinere,4 bulan lalu,tempatnya mungilll tapi cozy,5,0,-1,0,0,0,0,0
1,Kopi Nako Cinere,8 bulan lalu,"Tempatnya bagus dan nyaman, pelayanan nya baik",5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,10 bulan lalu,Kopinya enakkk suka bangeget pokonya,5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,9 bulan lalu,Pelqyanannya ramah.dinlayanin oleh kak aziz..penuh informasi..makasiy,5,1,0,0,0,0,0,0
1,Kopi Nako Cinere,4 tahun lalu,"Kopinya lumayan. Tapi pas nongkrong didalem, suara lagu si speakernya kenceng banget.",4,0,-1,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,Tempatnya nyaman bgt dan menunya enak²,5,0,1,0,0,0,1,0
1,Kopi Nako Cinere,setahun lalu,"Kopinya enakkkk, luv langganan dari promo buy 1 get 1 🥰🥰🥰",5,0,0,0,0,0,1,1
1,Kopi Nako Cinere,10 bulan lalu,Pelayannya baik ramah mantaaapppp ka melis,5,1,0,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,"sayang nya kopi sobat ga masuk di outlet sana, biasanya soalnya nako Pamulang",5,0,0,-1,0,0,0,0
1,Kopi Nako Cinere,7 bulan lalu,Mantap tempatnyaa,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,tempatnya cukup nyaman dan pelayanan nya cukup bagus,5,0,1,0,0,1,0,0
1,Kopi Nako Cinere,5 bulan lalu,Istimewa dan ingin kembali lagi,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,7 bulan lalu,Vibe terbaik di pagi hari nako cinere,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,3 tahun lalu,Asix tempatnya kalo lagi sepi..hehe,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,Minusnya tempat duduknya senderan sangat tidak nyaman,3,0,-1,0,0,0,0,0
1,Kopi Nako Cinere,8 bulan lalu,Tempat nya nyaman dan parkir nya luas,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,lancar sukses selalj. The best cofee in town,5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,4 tahun lalu,Tempatnya rame banget full musik,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,9 bulan lalu,pelayanannya ramah sekali mas aziz,5,1,0,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,kaka nyaa baikk bgt pelayanan nya bagus juga,5,0,0,0,0,1,0,0
1,Kopi Nako Cinere,7 bulan lalu,sangat luar biasa pelayanannya,5,0,0,0,0,1,0,0
1,Kopi Nako Cinere,2 bulan lalu,Mantapp,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,"Pelayanan ke driver tidak memuaskan dan tidak di tanggapi dengan senyum,di pesenanya lamaaaaaa",1,-1,0,0,0,-1,0,0
1,Kopi Nako Cinere,4 tahun lalu,"Kopi nya enak...pelayanan dan barista nya baik,bagus dan raaaamAH sekaliiii...",5,1,0,0,0,0,1,0
1,Kopi Nako Cinere,10 bulan lalu,"An rizki, thankyou pelayanannya, ramah sekali",5,1,0,0,0,0,0,0
1,Kopi Nako Cinere,4 tahun lalu,"Kopinya lumayan banyak pilihan, parkirnya luas barengan sama bengkel mobil",4,0,0,1,0,0,0,0
1,Kopi Nako Cinere,10 bulan lalu,Tempat paling pewe buat nongkrong sih ini,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,2 bulan lalu,bagusss,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,"baristanya cakepcakeppp,ramahh,pelayanannya sangatt baik",5,1,0,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,Kopinya manteb banget. Tempatnya juga ok banget..,5,0,1,0,0,0,1,0
1,Kopi Nako Cinere,10 bulan lalu,Oke banget pelayanannya - melisa,5,0,0,0,0,1,0,0
1,Kopi Nako Cinere,setahun lalu,Kopi enak tempat enak,5,0,1,0,0,0,1,0
1,Kopi Nako Cinere,setahun lalu,Ini tempat strategis karna bersebelahan dengan pusat perdagangan.,4,0,0,1,0,0,0,0
1,Kopi Nako Cinere,2 tahun lalu,"Suasana oke, pelayanan oke, parkir oke. Tapi, menunya ditambah, kurang variatif.",5,0,1,1,0,1,-1,0
1,Kopi Nako Cinere,10 bulan lalu,Rizky. Pelayanan ny ramahh. Tempat nyaman,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,3 bulan lalu,Mantap,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,Cozy banget buat nongkrong dikala suntuk di rumah.,4,0,1,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,Pelayanan buruk minuman sudah jadi ga langsung dikasih ke driver,1,0,0,0,0,-1,0,0
1,Kopi Nako Cinere,3 tahun lalu,"Tempatnya nyaman, instagramable, kopinya enak dan toiletnya lumayan bersih",5,0,1,0,0,0,1,0
1,Kopi Nako Cinere,4 tahun lalu,"Indoor kurang luas ya kak
Tapi enak buat santai sore sambil ngopi",4,0,-1,0,0,0,1,0
1,Kopi Nako Cinere,6 bulan lalu,Tempatnya adem dan comfyy,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,seminggu lalu,Baguss,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,2 tahun lalu,"bisa buat nongkrong , makanan lama , kopi OK (standart)",4,0,1,0,0,0,0,0
1,Kopi Nako Cinere,5 bulan lalu,Sangat baik,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,"Pelayanan ramah , es kopii nya syegeeerrr",5,1,0,0,0,0,1,0
1,Kopi Nako Cinere,setahun lalu,Paling enak kalau malam. Bisa duduk di pelataran luar.,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,"Bagusss tempatnya, kopinya enaakkk",5,0,1,0,0,0,1,0
1,Kopi Nako Cinere,2 minggu lalu,Enak,5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,10 bulan lalu,Nice service buat mas fauzul,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,5 tahun lalu,"Disain cafenya bagus, rasa kopi lumayan enak, harga pas",5,0,1,0,1,0,1,0
1,Kopi Nako Cinere,3 tahun lalu,"Enak yg aku pesan... teh rose, nggak terlalu manis",4,0,0,0,0,0,1,0
1,Kopi Nako Cinere,9 bulan lalu,Sangat rqmah dan bersih tempatnya,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,9 bulan lalu,Ok lahh,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,Kecil tapi cozy,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,10 bulan lalu,Pelayanan baik ka melisa makasihh,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,4 tahun lalu,"Pelayanan ok, lokasi dekat rumah,dimana mana juga ada, harga paket bagus dan menarik",5,0,0,1,1,0,0,0
1,Kopi Nako Cinere,11 bulan lalu,Enak trmpatnya bagus chill keren,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,4 minggu lalu,mantap,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,Barista nya cantikcantik dan kopinya enakk sekalii,5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,sebulan lalu,good,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,6 bulan lalu,Kopi nya enakkl,5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,sebulan lalu,Enak bener ..,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,4 tahun lalu,"Tempatnya keren, suka dengan struktur bangunannya dan kopinya juga enak",5,0,1,0,0,0,1,0
1,Kopi Nako Cinere,setahun lalu,"Tempatnya asik, adem",5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,3 tahun lalu,"Resto sangat mudah sekali di jangkau
Good dah pokoknya",5,0,0,1,0,0,0,0
1,Kopi Nako Cinere,2 tahun lalu,Lokasi pas pinggir jalan masuk halaman toko ban mobil,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,"Kopinya strong, tempatnya Nyaman",5,0,1,0,0,0,1,0
1,Kopi Nako Cinere,setahun lalu,Kopinya mantap,5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,4 tahun lalu,Lumayan enak kopinya terutama yang kahlua coffee,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,Tempatnya asik banget bakal skripsian,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,8 bulan lalu,Tempat oke nyaman,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,3 tahun lalu,"Tempatnya stategis, sebelah pombensin, sebrang dan samping jual makanan jg",5,0,0,1,0,0,0,0
1,Kopi Nako Cinere,4 tahun lalu,Suka banget kesini abis gowes pagi/sore..,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,Mantap,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,11 bulan lalu,tempat nya enak,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,9 bulan lalu,Tempatnya rekomended (Fauzul),5,0,0,1,0,0,0,0
1,Kopi Nako Cinere,4 tahun lalu,Pastinya layanan instant bawa pulang yg cepat respawn👍😀 …,5,0,0,0,0,1,0,0
1,Kopi Nako Cinere,setahun lalu,"sangat baik, ramah",5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,6 bulan lalu,mantappp,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,3 tahun lalu,Kopinya enak si,5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,4 tahun lalu,Kopinya enak nihh,5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,3 tahun lalu,Ngopi sambil nunggu service mobil nyaman lah,4,0,1,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,Enak banget kopi kaluanya,5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,3 tahun lalu,"Kopi enak, toast coklat keju enak! Great job",5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,2 tahun lalu,Kopinya enak tapi enakan kopi kenangan,5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,11 bulan lalu,👍,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,Nunggu driver baru dibikinin lama,1,0,0,0,0,-1,0,0
1,Kopi Nako Cinere,setahun lalu,Tempatnya asik brodi buat nongss,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,3 tahun lalu,"Enak buat nongki, minumannya ok",5,0,1,0,0,0,1,0
1,Kopi Nako Cinere,7 bulan lalu,👍👍👍👍,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,Kopinya enak sambil nunggu mobil service,5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,11 bulan lalu,Luar biasa mantaap...,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,Oke banget Pelayanan nya ✨️,5,0,0,0,0,1,0,0
1,Kopi Nako Cinere,4 tahun lalu,"Harga standar, tempat nyaman, free parking",5,0,1,1,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,keren banget tempat nya,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,10 bulan lalu,Ramahh kakaknyaa,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,7 bulan lalu,Cozy dan seru,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,Tempt nongkrong yg nyaman,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,7 bulan lalu,"Menyenangkan, memuaskan",5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,7 bulan lalu,Mantap,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,8 bulan lalu,"rekomendasi, mantap.",5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,3 tahun lalu,Kopi nya enak tempatnya juga nyaman,5,0,1,0,0,0,1,0
1,Kopi Nako Cinere,2 tahun lalu,Kirain sama kaya yg dipamulang. Ternyata beda,4,0,0,0,0,0,0,0
1,Kopi Nako Cinere,3 tahun lalu,Okelahh tempatnya mostly outdoor,4,0,1,0,0,0,0,0
1,Kopi Nako Cinere,3 tahun lalu,Kopinya enak..,3,0,0,0,0,0,1,0
1,Kopi Nako Cinere,4 tahun lalu,Enak banget kopinya,5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,4 tahun lalu,Kopi nya Ok bgttt,5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,setahun lalu,enak dan ramah pelayanannya,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,3 tahun lalu,"Asyik di buat nongkrong , recomen",5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,4 tahun lalu,Pewe bgt tempatnya asal ga rame.,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,4 tahun lalu,Cepet orderan food gojek,5,0,0,0,0,1,0,0
1,Kopi Nako Cinere,3 tahun lalu,Oke lah,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,7 bulan lalu,Asik juga nongkrong di sana,4,0,1,0,0,0,0,0
1,Kopi Nako Cinere,4 tahun lalu,Tempat yg nyaman buat hangout,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,Ga jelas,1,0,0,0,0,0,0,0
1,Kopi Nako Cinere,4 tahun lalu,Okey lagi kalo ada tempat duuduk yg teduuh,2,0,0,0,0,0,0,0
1,Kopi Nako Cinere,4 tahun lalu,Tempat nya nyaman ada pohon ketapang nya,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,2 tahun lalu,Kopinya mantabb ♡,5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,3 tahun lalu,Enak pagi2 sudah buka.,5,0,0,0,0,1,0,0
1,Kopi Nako Cinere,10 bulan lalu,Bagus,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,4 tahun lalu,keren si tempatnya,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,4 tahun lalu,Bangunan warung kopi nya unik,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,Kopi duren recommended,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,2 tahun lalu,Rotinya enak,5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,3 tahun lalu,Sambil nunggu cuci mobil,4,0,0,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,Asik buat nongki,4,0,1,0,0,0,0,0
1,Kopi Nako Cinere,4 tahun lalu,Tempat nya kurang asyikkk aja....,3,0,-1,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,Enak 👌 …,4,0,0,0,0,0,0,0
1,Kopi Nako Cinere,4 tahun lalu,Tempat nya keren,4,0,1,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,Tempat bagus,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,Enak kopi nya,5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,setahun lalu,❤️❤️❤️❤️,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,NYAMAN,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,3 tahun lalu,Sore2 ngopi dulu,3,0,0,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,Lama nunggunya,1,0,0,0,0,-1,0,0
1,Kopi Nako Cinere,setahun lalu,Mantap,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,4 tahun lalu,"Enak kopinya, santai",4,0,1,0,0,0,1,0
1,Kopi Nako Cinere,3 tahun lalu,Nikmat nya kopi nusantara,5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,4 tahun lalu,Kopi nya enak,5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,setahun lalu,Tempatnya cozy,5,0,1,0,0,0,0,0
1,Kopi Nako Cinere,3 tahun lalu,Adem...,5,0,-1,0,0,0,0,0
1,Kopi Nako Cinere,4 tahun lalu,"Bersih, Prokes",5,0,1,0,0,1,0,0
1,Kopi Nako Cinere,setahun lalu,Bagus,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,4 tahun lalu,Enak kopinya,5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,3 tahun lalu,Kopinya pas,4,0,0,0,0,0,1,0
1,Kopi Nako Cinere,4 tahun lalu,Enak banget,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,3 tahun lalu,Ngopi cantik,3,0,0,0,0,0,1,0
1,Kopi Nako Cinere,3 tahun lalu,Bagus,4,0,0,0,0,0,0,0
1,Kopi Nako Cinere,5 tahun lalu,Mantap,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,5 tahun lalu,Keren,5,0,0,0,0,0,0,0
1,Kopi Nako Cinere,setahun lalu,Enak,5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,4 tahun lalu,Enduulll rasanyaaa😋😋 …,5,0,0,0,0,0,1,0
1,Kopi Nako Cinere,2 jam lalu,Kopinya selalu enak cm tempatnya aj kekecilan,5,0,-1,0,0,0,1,0
